record_id,state,district,city,market_zone,property_type,furnishing,area_sqft,bedrooms,bathrooms,age_years,floor,benchmark_price_per_sqft,estimated_price_per_sqft,estimated_price,reference_date,source,source_type,source_url,is_synthetic,notes
984,Maharashtra,Bhandara,Bhandara,Growth / Peripheral,Apartment,Fully Furnished,1800,4,4,1,5,2800,2670.17,4810000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
985,Maharashtra,Bhandara,Bhandara,Growth / Peripheral,Independent House,Semi-Furnished,1100,2,2,15,5,2800,2089.63,2300000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
986,Maharashtra,Bhandara,Bhandara,Growth / Peripheral,Independent House,Fully Furnished,1650,3,3,5,2,2800,2499.13,4120000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
987,Maharashtra,Bhandara,Bhandara,Growth / Peripheral,Independent House,Fully Furnished,2300,4,4,7,1,2800,2710.22,6230000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
988,Maharashtra,Bhandara,Bhandara,Growth / Peripheral,Villa,Semi-Furnished,2200,3,3,10,4,2800,2722.37,5990000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
989,Maharashtra,Bhandara,Bhandara,Growth / Peripheral,Villa,Fully Furnished,3000,4,4,12,1,2800,2897.04,8690000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
990,Maharashtra,Bhandara,Bhandara,Growth / Peripheral,Villa,Fully Furnished,4200,5,5,3,2,2800,3728.89,15660000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
991,Maharashtra,Gondia,Gondia,Core / Established,Apartment,Unfurnished,550,1,1,2,20,2800,3503.61,1930000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
992,Maharashtra,Gondia,Gondia,Core / Established,Apartment,Semi-Furnished,900,2,2,5,3,2800,3205.4,2880000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
993,Maharashtra,Gondia,Gondia,Core / Established,Apartment,Fully Furnished,1350,3,3,5,19,2800,3724.4,5030000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
994,Maharashtra,Gondia,Gondia,Core / Established,Apartment,Fully Furnished,1800,4,4,2,13,2800,3831.8,6900000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
995,Maharashtra,Gondia,Gondia,Core / Established,Independent House,Semi-Furnished,1100,2,2,1,2,2800,3458.47,3800000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
996,Maharashtra,Gondia,Gondia,Core / Established,Independent House,Fully Furnished,1650,3,3,2,1,2800,3694.71,6100000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
997,Maharashtra,Gondia,Gondia,Core / Established,Independent House,Fully Furnished,2300,4,4,5,1,2800,3869.25,8900000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
998,Maharashtra,Gondia,Gondia,Core / Established,Villa,Semi-Furnished,2200,3,3,10,4,2800,3868.24,8510000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
999,Maharashtra,Gondia,Gondia,Core / Established,Villa,Fully Furnished,3000,4,4,3,1,2800,4617.03,13850000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1000,Maharashtra,Gondia,Gondia,Core / Established,Villa,Fully Furnished,4200,5,5,5,2,2800,4946.27,20770000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1001,Maharashtra,Gondia,Gondia,Main Residential,Apartment,Unfurnished,550,1,1,7,3,2800,2622.22,1440000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1002,Maharashtra,Gondia,Gondia,Main Residential,Apartment,Semi-Furnished,900,2,2,2,12,2800,3019.92,2720000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1003,Maharashtra,Gondia,Gondia,Main Residential,Apartment,Fully Furnished,1350,3,3,2,4,2800,3203.41,4320000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1004,Maharashtra,Gondia,Gondia,Main Residential,Apartment,Fully Furnished,1800,4,4,3,5,2800,3178.68,5720000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1005,Maharashtra,Gondia,Gondia,Main Residential,Independent House,Semi-Furnished,1100,2,2,7,2,2800,2654.32,2920000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1006,Maharashtra,Gondia,Gondia,Main Residential,Independent House,Fully Furnished,1650,3,3,12,3,2800,2845.56,4700000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1007,Maharashtra,Gondia,Gondia,Main Residential,Independent House,Fully Furnished,2300,4,4,7,2,2800,3196.44,7350000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1008,Maharashtra,Gondia,Gondia,Main Residential,Villa,Semi-Furnished,2200,3,3,5,1,2800,3457.28,7610000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1009,Maharashtra,Gondia,Gondia,Main Residential,Villa,Fully Furnished,3000,4,4,10,4,2800,3650.85,10950000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1010,Maharashtra,Gondia,Gondia,Main Residential,Villa,Fully Furnished,4200,5,5,10,2,2800,4014.94,16860000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1011,Maharashtra,Gondia,Gondia,Growth / Peripheral,Apartment,Unfurnished,550,1,1,5,8,2800,2324.54,1280000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1012,Maharashtra,Gondia,Gondia,Growth / Peripheral,Apartment,Semi-Furnished,900,2,2,7,11,2800,2397.47,2160000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1013,Maharashtra,Gondia,Gondia,Growth / Peripheral,Apartment,Fully Furnished,1350,3,3,2,15,2800,2737.03,3690000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1014,Maharashtra,Gondia,Gondia,Growth / Peripheral,Apartment,Fully Furnished,1800,4,4,2,4,2800,2749.75,4950000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1015,Maharashtra,Gondia,Gondia,Growth / Peripheral,Independent House,Semi-Furnished,1100,2,2,3,1,2800,2425.05,2670000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1016,Maharashtra,Gondia,Gondia,Growth / Peripheral,Independent House,Fully Furnished,1650,3,3,2,1,2800,2593.25,4280000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1017,Maharashtra,Gondia,Gondia,Growth / Peripheral,Independent House,Fully Furnished,2300,4,4,3,3,2800,2842.89,6540000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1018,Maharashtra,Gondia,Gondia,Growth / Peripheral,Villa,Semi-Furnished,2200,3,3,5,5,2800,2783.43,6120000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1019,Maharashtra,Gondia,Gondia,Growth / Peripheral,Villa,Fully Furnished,3000,4,4,1,3,2800,3337.34,10010000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1020,Maharashtra,Gondia,Gondia,Growth / Peripheral,Villa,Fully Furnished,4200,5,5,7,5,2800,3351.34,14080000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1021,Maharashtra,Chandrapur,Chandrapur,Core / Established,Apartment,Unfurnished,550,1,1,15,12,3818,3736.42,2060000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1022,Maharashtra,Chandrapur,Chandrapur,Core / Established,Apartment,Semi-Furnished,900,2,2,2,13,3818,5009.69,4510000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1023,Maharashtra,Chandrapur,Chandrapur,Core / Established,Apartment,Fully Furnished,1350,3,3,7,18,3818,5048.94,6820000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1024,Maharashtra,Chandrapur,Chandrapur,Core / Established,Apartment,Fully Furnished,1800,4,4,15,14,3818,4527.11,8150000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1025,Maharashtra,Chandrapur,Chandrapur,Core / Established,Independent House,Semi-Furnished,1100,2,2,7,1,3818,4285.21,4710000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1026,Maharashtra,Chandrapur,Chandrapur,Core / Established,Independent House,Fully Furnished,1650,3,3,7,1,3818,4840.61,7990000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1027,Maharashtra,Chandrapur,Chandrapur,Core / Established,Independent House,Fully Furnished,2300,4,4,7,4,3818,4942.15,11370000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1028,Maharashtra,Chandrapur,Chandrapur,Core / Established,Villa,Semi-Furnished,2200,3,3,1,4,3818,5797.68,12750000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1029,Maharashtra,Chandrapur,Chandrapur,Core / Established,Villa,Fully Furnished,3000,4,4,15,4,3818,5293.04,15880000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1030,Maharashtra,Chandrapur,Chandrapur,Core / Established,Villa,Fully Furnished,4200,5,5,7,1,3818,6378.42,26790000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1031,Maharashtra,Chandrapur,Chandrapur,Main Residential,Apartment,Unfurnished,550,1,1,10,14,3818,3522.04,1940000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1032,Maharashtra,Chandrapur,Chandrapur,Main Residential,Apartment,Semi-Furnished,900,2,2,7,15,3818,3828.77,3450000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1033,Maharashtra,Chandrapur,Chandrapur,Main Residential,Apartment,Fully Furnished,1350,3,3,10,16,3818,3993.26,5390000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
1034,Maharashtra,Chandrapur,Chandrapur,Main Residential,Apartment,Fully Furnished,1800,4,4,7,7,3818,4168.85,7500000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
